,dataset,No_of_cells,1_in_col_1,1_in_col_2,1_in_col_3,1_in_col_4,1_in_col_5,1_in_col_6,1_in_col_7,1_in_col_8,1_in_col_9,1_in_col_10,2_in_col_1,2_in_col_2,2_in_col_3,2_in_col_4,2_in_col_5,2_in_col_6,2_in_col_7,2_in_col_8,2_in_col_9,2_in_col_10,0_in_col_1,0_in_col_2,0_in_col_3,0_in_col_4,0_in_col_5,0_in_col_6,0_in_col_7,0_in_col_8,0_in_col_9,0_in_col_10,max 1 in a col,min 1 in a col,max 2 in a col,min 2 in a col,max 0 in a col,min 0 in a col,entropy_in_col_1,entropy_in_col_2,entropy_in_col_3,entropy_in_col_4,entropy_in_col_5,entropy_in_col_6,entropy_in_col_7,entropy_in_col_8,entropy_in_col_9,entropy_in_col_10,Unique_Code_In_A_Row,max 1 in a row,min 1 in a row,max 2 in a row,min 2 in a row,max 0 in a row,min 0 in a row,avg no 1 in a row,avg no 2 in a row,avg no 0 in a row,avg no 0 and 2 in a row,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,level
19,20,6,0,0.5,0.666666667,0,1,0.833333333,0.5,0,0,0.833333333,1,0.5,0,0.833333333,0,0,0,0,0.833333333,0,0,0,0.333333333,0.166666667,0,0.166666667,0.5,1,0.166666667,0.166666667,6,0,6,0,6,0,0,0.301029996,0.276434591,0.195676247,0,0.195676247,0.301029996,0,0.195676247,0.195676247,8,6,3,4,1,6,1,0.433333333,0.316666667,0.25,5.666666667,2,1,0,2,1,1,1,0,2,1,3
19,20,6,0,0.5,0.666666667,0,1,0.833333333,0.5,0,0,0.833333333,1,0.5,0,0.833333333,0,0,0,0,0.833333333,0,0,0,0.333333333,0.166666667,0,0.166666667,0.5,1,0.166666667,0.166666667,6,0,6,0,6,0,0,0.301029996,0.276434591,0.195676247,0,0.195676247,0.301029996,0,0.195676247,0.195676247,8,6,3,4,1,6,1,0.433333333,0.316666667,0.25,5.666666667,2,1,1,2,1,1,1,0,2,1,3
19,20,6,0,0.5,0.666666667,0,1,0.833333333,0.5,0,0,0.833333333,1,0.5,0,0.833333333,0,0,0,0,0.833333333,0,0,0,0.333333333,0.166666667,0,0.166666667,0.5,1,0.166666667,0.166666667,6,0,6,0,6,0,0,0.301029996,0.276434591,0.195676247,0,0.195676247,0.301029996,0,0.195676247,0.195676247,8,6,3,4,1,6,1,0.433333333,0.316666667,0.25,5.666666667,2,2,1,2,1,1,0,0,2,1,3
19,20,6,0,0.5,0.666666667,0,1,0.833333333,0.5,0,0,0.833333333,1,0.5,0,0.833333333,0,0,0,0,0.833333333,0,0,0,0.333333333,0.166666667,0,0.166666667,0.5,1,0.166666667,0.166666667,6,0,6,0,6,0,0,0.301029996,0.276434591,0.195676247,0,0.195676247,0.301029996,0,0.195676247,0.195676247,8,6,3,4,1,6,1,0.433333333,0.316666667,0.25,5.666666667,2,2,1,2,1,1,0,0,2,1,4
19,20,6,0,0.5,0.666666667,0,1,0.833333333,0.5,0,0,0.833333333,1,0.5,0,0.833333333,0,0,0,0,0.833333333,0,0,0,0.333333333,0.166666667,0,0.166666667,0.5,1,0.166666667,0.166666667,6,0,6,0,6,0,0,0.301029996,0.276434591,0.195676247,0,0.195676247,0.301029996,0,0.195676247,0.195676247,8,6,3,4,1,6,1,0.433333333,0.316666667,0.25,5.666666667,2,2,1,2,1,1,0,0,2,1,4
20,21,7,0.428571429,1,0.285714286,0.142857143,0.428571429,0.428571429,1,0.142857143,0,0.285714286,0.428571429,0,0,0.428571429,0,0,0,0,0.285714286,0,0.142857143,0,0.714285714,0.428571429,0.571428571,0.571428571,0,0.857142857,0.714285714,0.714285714,7,0,3,0,6,0,0.436136965,0,0.259825181,0.436136965,0.296583222,0.296583222,0,0.178111254,0.259825181,0.259825181,9,6,3,2,0,6,2,0.414285714,0.114285714,0.471428571,5.857142857,0,1,0,2,0,1,1,0,0,0,2
20,21,7,0.428571429,1,0.285714286,0.142857143,0.428571429,0.428571429,1,0.142857143,0,0.285714286,0.428571429,0,0,0.428571429,0,0,0,0,0.285714286,0,0.142857143,0,0.714285714,0.428571429,0.571428571,0.571428571,0,0.857142857,0.714285714,0.714285714,7,0,3,0,6,0,0.436136965,0,0.259825181,0.436136965,0.296583222,0.296583222,0,0.178111254,0.259825181,0.259825181,9,6,3,2,0,6,2,0.414285714,0.114285714,0.471428571,5.857142857,2,1,0,0,1,0,1,0,0,0,3
20,21,7,0.428571429,1,0.285714286,0.142857143,0.428571429,0.428571429,1,0.142857143,0,0.285714286,0.428571429,0,0,0.428571429,0,0,0,0,0.285714286,0,0.142857143,0,0.714285714,0.428571429,0.571428571,0.571428571,0,0.857142857,0.714285714,0.714285714,7,0,3,0,6,0,0.436136965,0,0.259825181,0.436136965,0.296583222,0.296583222,0,0.178111254,0.259825181,0.259825181,9,6,3,2,0,6,2,0.414285714,0.114285714,0.471428571,5.857142857,2,1,0,0,1,0,1,0,0,0,3
20,21,7,0.428571429,1,0.285714286,0.142857143,0.428571429,0.428571429,1,0.142857143,0,0.285714286,0.428571429,0,0,0.428571429,0,0,0,0,0.285714286,0,0.142857143,0,0.714285714,0.428571429,0.571428571,0.571428571,0,0.857142857,0.714285714,0.714285714,7,0,3,0,6,0,0.436136965,0,0.259825181,0.436136965,0.296583222,0.296583222,0,0.178111254,0.259825181,0.259825181,9,6,3,2,0,6,2,0.414285714,0.114285714,0.471428571,5.857142857,1,1,0,1,0,0,1,1,0,0,3
20,21,7,0.428571429,1,0.285714286,0.142857143,0.428571429,0.428571429,1,0.142857143,0,0.285714286,0.428571429,0,0,0.428571429,0,0,0,0,0.285714286,0,0.142857143,0,0.714285714,0.428571429,0.571428571,0.571428571,0,0.857142857,0.714285714,0.714285714,7,0,3,0,6,0,0.436136965,0,0.259825181,0.436136965,0.296583222,0.296583222,0,0.178111254,0.259825181,0.259825181,9,6,3,2,0,6,2,0.414285714,0.114285714,0.471428571,5.857142857,2,1,0,0,1,0,1,0,0,0,3
20,21,7,0.428571429,1,0.285714286,0.142857143,0.428571429,0.428571429,1,0.142857143,0,0.285714286,0.428571429,0,0,0.428571429,0,0,0,0,0.285714286,0,0.142857143,0,0.714285714,0.428571429,0.571428571,0.571428571,0,0.857142857,0.714285714,0.714285714,7,0,3,0,6,0,0.436136965,0,0.259825181,0.436136965,0.296583222,0.296583222,0,0.178111254,0.259825181,0.259825181,9,6,3,2,0,6,2,0.414285714,0.114285714,0.471428571,5.857142857,1,1,1,2,0,1,1,0,2,1,3
20,21,7,0.428571429,1,0.285714286,0.142857143,0.428571429,0.428571429,1,0.142857143,0,0.285714286,0.428571429,0,0,0.428571429,0,0,0,0,0.285714286,0,0.142857143,0,0.714285714,0.428571429,0.571428571,0.571428571,0,0.857142857,0.714285714,0.714285714,7,0,3,0,6,0,0.436136965,0,0.259825181,0.436136965,0.296583222,0.296583222,0,0.178111254,0.259825181,0.259825181,9,6,3,2,0,6,2,0.414285714,0.114285714,0.471428571,5.857142857,1,1,1,2,0,1,1,0,2,1,3
21,22,9,0,0.555555556,0.222222222,0.444444444,0.555555556,0,0.555555556,0.444444444,0,0.111111111,0.555555556,0,0.444444444,0,0.444444444,0,0,0.444444444,0.222222222,0,0.444444444,0.444444444,0.333333333,0.555555556,0,1,0.444444444,0.111111111,0.777777778,0.888888889,5,0,5,0,9,0,0.298343622,0.298343622,0.460724318,0.298343622,0.298343622,0,0.298343622,0.419078073,0.230048479,0.151495854,10,5,1,3,1,7,2,0.288888889,0.211111111,0.5,7.111111111,2,1,0,0,1,0,1,0,0,0,2
21,22,9,0,0.555555556,0.222222222,0.444444444,0.555555556,0,0.555555556,0.444444444,0,0.111111111,0.555555556,0,0.444444444,0,0.444444444,0,0,0.444444444,0.222222222,0,0.444444444,0.444444444,0.333333333,0.555555556,0,1,0.444444444,0.111111111,0.777777778,0.888888889,5,0,5,0,9,0,0.298343622,0.298343622,0.460724318,0.298343622,0.298343622,0,0.298343622,0.419078073,0.230048479,0.151495854,10,5,1,3,1,7,2,0.288888889,0.211111111,0.5,7.111111111,0,0,0,1,2,0,0,2,0,0,3
21,22,9,0,0.555555556,0.222222222,0.444444444,0.555555556,0,0.555555556,0.444444444,0,0.111111111,0.555555556,0,0.444444444,0,0.444444444,0,0,0.444444444,0.222222222,0,0.444444444,0.444444444,0.333333333,0.555555556,0,1,0.444444444,0.111111111,0.777777778,0.888888889,5,0,5,0,9,0,0.298343622,0.298343622,0.460724318,0.298343622,0.298343622,0,0.298343622,0.419078073,0.230048479,0.151495854,10,5,1,3,1,7,2,0.288888889,0.211111111,0.5,7.111111111,0,0,0,1,2,0,0,2,0,0,3
21,22,9,0,0.555555556,0.222222222,0.444444444,0.555555556,0,0.555555556,0.444444444,0,0.111111111,0.555555556,0,0.444444444,0,0.444444444,0,0,0.444444444,0.222222222,0,0.444444444,0.444444444,0.333333333,0.555555556,0,1,0.444444444,0.111111111,0.777777778,0.888888889,5,0,5,0,9,0,0.298343622,0.298343622,0.460724318,0.298343622,0.298343622,0,0.298343622,0.419078073,0.230048479,0.151495854,10,5,1,3,1,7,2,0.288888889,0.211111111,0.5,7.111111111,0,0,1,1,2,0,0,2,0,0,3
21,22,9,0,0.555555556,0.222222222,0.444444444,0.555555556,0,0.555555556,0.444444444,0,0.111111111,0.555555556,0,0.444444444,0,0.444444444,0,0,0.444444444,0.222222222,0,0.444444444,0.444444444,0.333333333,0.555555556,0,1,0.444444444,0.111111111,0.777777778,0.888888889,5,0,5,0,9,0,0.298343622,0.298343622,0.460724318,0.298343622,0.298343622,0,0.298343622,0.419078073,0.230048479,0.151495854,10,5,1,3,1,7,2,0.288888889,0.211111111,0.5,7.111111111,0,0,1,1,2,0,0,2,0,0,3
21,22,9,0,0.555555556,0.222222222,0.444444444,0.555555556,0,0.555555556,0.444444444,0,0.111111111,0.555555556,0,0.444444444,0,0.444444444,0,0,0.444444444,0.222222222,0,0.444444444,0.444444444,0.333333333,0.555555556,0,1,0.444444444,0.111111111,0.777777778,0.888888889,5,0,5,0,9,0,0.298343622,0.298343622,0.460724318,0.298343622,0.298343622,0,0.298343622,0.419078073,0.230048479,0.151495854,10,5,1,3,1,7,2,0.288888889,0.211111111,0.5,7.111111111,2,1,2,0,1,0,1,1,0,0,4
21,22,9,0,0.555555556,0.222222222,0.444444444,0.555555556,0,0.555555556,0.444444444,0,0.111111111,0.555555556,0,0.444444444,0,0.444444444,0,0,0.444444444,0.222222222,0,0.444444444,0.444444444,0.333333333,0.555555556,0,1,0.444444444,0.111111111,0.777777778,0.888888889,5,0,5,0,9,0,0.298343622,0.298343622,0.460724318,0.298343622,0.298343622,0,0.298343622,0.419078073,0.230048479,0.151495854,10,5,1,3,1,7,2,0.288888889,0.211111111,0.5,7.111111111,2,1,2,0,1,0,1,1,0,0,4
21,22,9,0,0.555555556,0.222222222,0.444444444,0.555555556,0,0.555555556,0.444444444,0,0.111111111,0.555555556,0,0.444444444,0,0.444444444,0,0,0.444444444,0.222222222,0,0.444444444,0.444444444,0.333333333,0.555555556,0,1,0.444444444,0.111111111,0.777777778,0.888888889,5,0,5,0,9,0,0.298343622,0.298343622,0.460724318,0.298343622,0.298343622,0,0.298343622,0.419078073,0.230048479,0.151495854,10,5,1,3,1,7,2,0.288888889,0.211111111,0.5,7.111111111,2,1,2,0,1,0,1,1,2,0,4
21,22,9,0,0.555555556,0.222222222,0.444444444,0.555555556,0,0.555555556,0.444444444,0,0.111111111,0.555555556,0,0.444444444,0,0.444444444,0,0,0.444444444,0.222222222,0,0.444444444,0.444444444,0.333333333,0.555555556,0,1,0.444444444,0.111111111,0.777777778,0.888888889,5,0,5,0,9,0,0.298343622,0.298343622,0.460724318,0.298343622,0.298343622,0,0.298343622,0.419078073,0.230048479,0.151495854,10,5,1,3,1,7,2,0.288888889,0.211111111,0.5,7.111111111,2,1,2,0,1,0,1,1,2,1,4
22,23,10,0,0.6,0,0,0.2,0.4,0.6,0.6,0,0.7,0.2,0.4,0.6,0.4,0.4,0,0.4,0.2,0.8,0,0.8,0,0.4,0.6,0.4,0.6,0,0.2,0.2,0.3,7,0,8,0,8,0,0.217322011,0.292285253,0.292285253,0.292285253,0.458146008,0.292285253,0.292285253,0.412697252,0.217322011,0.265294996,14,5,2,4,1,6,1,0.31,0.34,0.35,6.9,0,2,2,0,0,0,2,1,2,1,3
22,23,10,0,0.6,0,0,0.2,0.4,0.6,0.6,0,0.7,0.2,0.4,0.6,0.4,0.4,0,0.4,0.2,0.8,0,0.8,0,0.4,0.6,0.4,0.6,0,0.2,0.2,0.3,7,0,8,0,8,0,0.217322011,0.292285253,0.292285253,0.292285253,0.458146008,0.292285253,0.292285253,0.412697252,0.217322011,0.265294996,14,5,2,4,1,6,1,0.31,0.34,0.35,6.9,0,2,2,0,0,0,2,1,2,1,3
22,23,10,0,0.6,0,0,0.2,0.4,0.6,0.6,0,0.7,0.2,0.4,0.6,0.4,0.4,0,0.4,0.2,0.8,0,0.8,0,0.4,0.6,0.4,0.6,0,0.2,0.2,0.3,7,0,8,0,8,0,0.217322011,0.292285253,0.292285253,0.292285253,0.458146008,0.292285253,0.292285253,0.412697252,0.217322011,0.265294996,14,5,2,4,1,6,1,0.31,0.34,0.35,6.9,0,2,2,0,0,0,2,1,2,1,3
22,23,10,0,0.6,0,0,0.2,0.4,0.6,0.6,0,0.7,0.2,0.4,0.6,0.4,0.4,0,0.4,0.2,0.8,0,0.8,0,0.4,0.6,0.4,0.6,0,0.2,0.2,0.3,7,0,8,0,8,0,0.217322011,0.292285253,0.292285253,0.292285253,0.458146008,0.292285253,0.292285253,0.412697252,0.217322011,0.265294996,14,5,2,4,1,6,1,0.31,0.34,0.35,6.9,0,2,2,0,0,0,2,1,2,1,3
22,23,10,0,0.6,0,0,0.2,0.4,0.6,0.6,0,0.7,0.2,0.4,0.6,0.4,0.4,0,0.4,0.2,0.8,0,0.8,0,0.4,0.6,0.4,0.6,0,0.2,0.2,0.3,7,0,8,0,8,0,0.217322011,0.292285253,0.292285253,0.292285253,0.458146008,0.292285253,0.292285253,0.412697252,0.217322011,0.265294996,14,5,2,4,1,6,1,0.31,0.34,0.35,6.9,2,1,0,0,1,0,1,0,0,0,3
22,23,10,0,0.6,0,0,0.2,0.4,0.6,0.6,0,0.7,0.2,0.4,0.6,0.4,0.4,0,0.4,0.2,0.8,0,0.8,0,0.4,0.6,0.4,0.6,0,0.2,0.2,0.3,7,0,8,0,8,0,0.217322011,0.292285253,0.292285253,0.292285253,0.458146008,0.292285253,0.292285253,0.412697252,0.217322011,0.265294996,14,5,2,4,1,6,1,0.31,0.34,0.35,6.9,2,1,0,0,1,0,1,0,0,0,3
22,23,10,0,0.6,0,0,0.2,0.4,0.6,0.6,0,0.7,0.2,0.4,0.6,0.4,0.4,0,0.4,0.2,0.8,0,0.8,0,0.4,0.6,0.4,0.6,0,0.2,0.2,0.3,7,0,8,0,8,0,0.217322011,0.292285253,0.292285253,0.292285253,0.458146008,0.292285253,0.292285253,0.412697252,0.217322011,0.265294996,14,5,2,4,1,6,1,0.31,0.34,0.35,6.9,0,1,0,2,2,1,1,2,2,1,4
22,23,10,0,0.6,0,0,0.2,0.4,0.6,0.6,0,0.7,0.2,0.4,0.6,0.4,0.4,0,0.4,0.2,0.8,0,0.8,0,0.4,0.6,0.4,0.6,0,0.2,0.2,0.3,7,0,8,0,8,0,0.217322011,0.292285253,0.292285253,0.292285253,0.458146008,0.292285253,0.292285253,0.412697252,0.217322011,0.265294996,14,5,2,4,1,6,1,0.31,0.34,0.35,6.9,0,1,0,2,2,1,1,2,2,0,4
22,23,10,0,0.6,0,0,0.2,0.4,0.6,0.6,0,0.7,0.2,0.4,0.6,0.4,0.4,0,0.4,0.2,0.8,0,0.8,0,0.4,0.6,0.4,0.6,0,0.2,0.2,0.3,7,0,8,0,8,0,0.217322011,0.292285253,0.292285253,0.292285253,0.458146008,0.292285253,0.292285253,0.412697252,0.217322011,0.265294996,14,5,2,4,1,6,1,0.31,0.34,0.35,6.9,0,1,2,2,2,1,1,1,2,1,4
22,23,10,0,0.6,0,0,0.2,0.4,0.6,0.6,0,0.7,0.2,0.4,0.6,0.4,0.4,0,0.4,0.2,0.8,0,0.8,0,0.4,0.6,0.4,0.6,0,0.2,0.2,0.3,7,0,8,0,8,0,0.217322011,0.292285253,0.292285253,0.292285253,0.458146008,0.292285253,0.292285253,0.412697252,0.217322011,0.265294996,14,5,2,4,1,6,1,0.31,0.34,0.35,6.9,0,1,2,2,2,1,1,1,2,1,4
23,24,9,0,0.888888889,0,0.222222222,0.666666667,0.222222222,0.888888889,0.111111111,0,0.555555556,0.666666667,0.111111111,0.111111111,0.222222222,0.111111111,0,0,0.111111111,0.222222222,0,0.333333333,0,0.888888889,0.555555556,0.222222222,0.777777778,0.111111111,0.777777778,0.777777778,0.444444444,8,0,6,0,8,0,0.276434591,0.151495854,0.151495854,0.432134731,0.368579455,0.230048479,0.151495854,0.296944034,0.230048479,0.298343622,7,5,1,3,0,8,2,0.355555556,0.155555556,0.488888889,6.444444444,0,2,0,0,0,0,0,0,2,1,1
23,24,9,0,0.888888889,0,0.222222222,0.666666667,0.222222222,0.888888889,0.111111111,0,0.555555556,0.666666667,0.111111111,0.111111111,0.222222222,0.111111111,0,0,0.111111111,0.222222222,0,0.333333333,0,0.888888889,0.555555556,0.222222222,0.777777778,0.111111111,0.777777778,0.777777778,0.444444444,8,0,6,0,8,0,0.276434591,0.151495854,0.151495854,0.432134731,0.368579455,0.230048479,0.151495854,0.296944034,0.230048479,0.298343622,7,5,1,3,0,8,2,0.355555556,0.155555556,0.488888889,6.444444444,2,1,0,1,1,0,1,2,0,1,4
23,24,9,0,0.888888889,0,0.222222222,0.666666667,0.222222222,0.888888889,0.111111111,0,0.555555556,0.666666667,0.111111111,0.111111111,0.222222222,0.111111111,0,0,0.111111111,0.222222222,0,0.333333333,0,0.888888889,0.555555556,0.222222222,0.777777778,0.111111111,0.777777778,0.777777778,0.444444444,8,0,6,0,8,0,0.276434591,0.151495854,0.151495854,0.432134731,0.368579455,0.230048479,0.151495854,0.296944034,0.230048479,0.298343622,7,5,1,3,0,8,2,0.355555556,0.155555556,0.488888889,6.444444444,0,1,2,1,2,0,1,1,2,1,4
23,24,9,0,0.888888889,0,0.222222222,0.666666667,0.222222222,0.888888889,0.111111111,0,0.555555556,0.666666667,0.111111111,0.111111111,0.222222222,0.111111111,0,0,0.111111111,0.222222222,0,0.333333333,0,0.888888889,0.555555556,0.222222222,0.777777778,0.111111111,0.777777778,0.777777778,0.444444444,8,0,6,0,8,0,0.276434591,0.151495854,0.151495854,0.432134731,0.368579455,0.230048479,0.151495854,0.296944034,0.230048479,0.298343622,7,5,1,3,0,8,2,0.355555556,0.155555556,0.488888889,6.444444444,2,1,0,2,1,1,1,0,0,0,4
23,24,9,0,0.888888889,0,0.222222222,0.666666667,0.222222222,0.888888889,0.111111111,0,0.555555556,0.666666667,0.111111111,0.111111111,0.222222222,0.111111111,0,0,0.111111111,0.222222222,0,0.333333333,0,0.888888889,0.555555556,0.222222222,0.777777778,0.111111111,0.777777778,0.777777778,0.444444444,8,0,6,0,8,0,0.276434591,0.151495854,0.151495854,0.432134731,0.368579455,0.230048479,0.151495854,0.296944034,0.230048479,0.298343622,7,5,1,3,0,8,2,0.355555556,0.155555556,0.488888889,6.444444444,2,1,0,2,1,0,1,0,0,0,4
23,24,9,0,0.888888889,0,0.222222222,0.666666667,0.222222222,0.888888889,0.111111111,0,0.555555556,0.666666667,0.111111111,0.111111111,0.222222222,0.111111111,0,0,0.111111111,0.222222222,0,0.333333333,0,0.888888889,0.555555556,0.222222222,0.777777778,0.111111111,0.777777778,0.777777778,0.444444444,8,0,6,0,8,0,0.276434591,0.151495854,0.151495854,0.432134731,0.368579455,0.230048479,0.151495854,0.296944034,0.230048479,0.298343622,7,5,1,3,0,8,2,0.355555556,0.155555556,0.488888889,6.444444444,2,1,0,0,1,1,1,0,0,0,4
23,24,9,0,0.888888889,0,0.222222222,0.666666667,0.222222222,0.888888889,0.111111111,0,0.555555556,0.666666667,0.111111111,0.111111111,0.222222222,0.111111111,0,0,0.111111111,0.222222222,0,0.333333333,0,0.888888889,0.555555556,0.222222222,0.777777778,0.111111111,0.777777778,0.777777778,0.444444444,8,0,6,0,8,0,0.276434591,0.151495854,0.151495854,0.432134731,0.368579455,0.230048479,0.151495854,0.296944034,0.230048479,0.298343622,7,5,1,3,0,8,2,0.355555556,0.155555556,0.488888889,6.444444444,0,1,0,0,0,0,1,0,0,0,4
23,24,9,0,0.888888889,0,0.222222222,0.666666667,0.222222222,0.888888889,0.111111111,0,0.555555556,0.666666667,0.111111111,0.111111111,0.222222222,0.111111111,0,0,0.111111111,0.222222222,0,0.333333333,0,0.888888889,0.555555556,0.222222222,0.777777778,0.111111111,0.777777778,0.777777778,0.444444444,8,0,6,0,8,0,0.276434591,0.151495854,0.151495854,0.432134731,0.368579455,0.230048479,0.151495854,0.296944034,0.230048479,0.298343622,7,5,1,3,0,8,2,0.355555556,0.155555556,0.488888889,6.444444444,2,1,0,0,1,0,1,0,0,1,4
23,24,9,0,0.888888889,0,0.222222222,0.666666667,0.222222222,0.888888889,0.111111111,0,0.555555556,0.666666667,0.111111111,0.111111111,0.222222222,0.111111111,0,0,0.111111111,0.222222222,0,0.333333333,0,0.888888889,0.555555556,0.222222222,0.777777778,0.111111111,0.777777778,0.777777778,0.444444444,8,0,6,0,8,0,0.276434591,0.151495854,0.151495854,0.432134731,0.368579455,0.230048479,0.151495854,0.296944034,0.230048479,0.298343622,7,5,1,3,0,8,2,0.355555556,0.155555556,0.488888889,6.444444444,2,1,0,0,1,0,1,0,0,1,4
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,1,1,2,2,0,1,1,1,1,1,2
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,1,1,2,2,0,1,1,1,1,1,3
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,1,1,2,2,0,1,1,1,1,1,3
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,2,1,0,2,1,1,1,2,2,1,4
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,2,1,0,2,1,1,1,2,1,1,4
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,2,1,0,2,1,1,1,0,1,1,4
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,2,1,0,2,1,1,1,0,1,1,4
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,1,1,1,0,0,0,1,2,2,1,4
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,1,1,1,0,0,0,1,2,2,1,4
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,1,1,1,1,2,0,1,2,2,1,4
24,25,11,0.636363636,1,0.363636364,0.181818182,0.363636364,0.636363636,1,0.272727273,0.545454546,1,0.363636364,0,0.272727273,0.636363636,0.181818182,0,0,0.545454546,0.454545455,0,0,0,0.363636364,0.181818182,0.454545455,0.363636364,0,0.181818182,0,0,11,2,7,0,5,0,0.284672117,0,0.473406895,0.39413757,0.450015414,0.284672117,0,0.432089844,0.29923291,0,5,7,5,4,2,3,1,0.6,0.245454546,0.154545455,4,1,1,1,1,2,0,1,2,2,1,4
25,26,20,0.55,0.95,0.45,0.35,0.3,0.45,0.95,0,0.05,0.5,0.35,0,0,0.5,0.2,0,0.05,0.3,0.45,0,0.1,0.05,0.55,0.15,0.5,0.55,0,0.7,0.5,0.5,19,0,10,0,14,0,0.402376705,0.086214075,0.29885489,0.433677494,0.447172622,0.29885489,0.086214075,0.265294996,0.371620866,0.301029996,9,6,3,4,0,7,1,0.455,0.185,0.36,5.45,1,1,0,0,0,0,1,0,0,0,3
